COUNTRY,iso3,year,dj_expression,wdj_expression,v2x_freexp,defacto_merge_status,defacto_unmatched_reason,country_name,country_id,defacto_first_year,defacto_last_year
Botswana,BWA,1982,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1983,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1984,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1985,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1986,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1987,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1988,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1989,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1990,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1991,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1992,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1993,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1994,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1995,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1996,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1997,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1998,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,1999,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2000,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2001,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2002,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2003,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2004,0.0,0.0,0.868,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2005,0.0,0.0,0.868,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2006,0.0,0.0,0.869,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2007,0.0,0.0,0.876,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2008,0.0,0.0,0.86,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2009,0.0,0.0,0.852,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2010,0.0,0.0,0.845,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2011,0.0,0.0,0.85,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2012,0.0,0.0,0.85,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2013,0.0,0.0,0.797,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2014,0.0,0.0,0.79,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2015,0.0,0.0,0.786,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2016,0.0,0.0,0.786,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2017,0.0,0.0,0.822,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2018,0.0,0.0,0.824,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2019,0.0,0.0,0.816,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2020,1.0,0.666666666666667,0.813,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2021,1.0,0.666666666666667,0.848,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2022,1.0,0.666666666666667,0.819,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2023,1.0,0.666666666666667,0.817,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2024,1.0,0.666666666666667,0.785,matched,,Botswana,68.0,1900.0,2025.0
Botswana,BWA,2025,1.0,0.666666666666667,0.798,matched,,Botswana,68.0,1900.0,2025.0
Cambodia,KHM,1894,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1900.0,2025.0
Cambodia,KHM,1895,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1900.0,2025.0
Cambodia,KHM,1896,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1900.0,2025.0
Cambodia,KHM,1897,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1900.0,2025.0
Cambodia,KHM,1898,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1900.0,2025.0
Cambodia,KHM,1899,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1900.0,2025.0
Cambodia,KHM,1900,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1901,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1902,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1903,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1904,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1905,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1906,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1907,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1908,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1909,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1910,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1911,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1912,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1913,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1914,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1915,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1916,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1917,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1918,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1919,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1920,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1921,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1922,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1923,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1924,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1925,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1926,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1927,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1928,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1929,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1930,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1931,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1932,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1933,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1934,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1935,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1936,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1937,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1938,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1939,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1940,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1941,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1942,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1943,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1944,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1945,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1946,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1947,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1948,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1949,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1950,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1951,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1952,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1953,0.0,0.0,0.227,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1954,0.0,0.0,0.341,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1955,0.0,0.0,0.359,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1956,0.0,0.0,0.361,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1957,0.0,0.0,0.361,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1958,0.0,0.0,0.381,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1959,0.0,0.0,0.381,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1960,0.0,0.0,0.381,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1961,0.0,0.0,0.381,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1962,0.0,0.0,0.381,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1963,0.0,0.0,0.398,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1964,0.0,0.0,0.41,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1965,0.0,0.0,0.41,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1966,0.0,0.0,0.41,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1967,0.0,0.0,0.41,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1968,0.0,0.0,0.41,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1969,0.0,0.0,0.41,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1970,0.0,0.0,0.434,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1971,0.0,0.0,0.416,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1972,0.0,0.0,0.416,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1973,0.0,0.0,0.416,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1974,0.0,0.0,0.416,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1975,0.0,0.0,0.015,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1976,0.0,0.0,0.012,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1977,0.0,0.0,0.012,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1978,0.0,0.0,0.012,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1979,0.0,0.0,0.015,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1980,0.0,0.0,0.033,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1981,0.0,0.0,0.033,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1982,0.0,0.0,0.033,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1983,0.0,0.0,0.033,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1984,0.0,0.0,0.033,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1985,0.0,0.0,0.033,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1986,0.0,0.0,0.033,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1987,0.0,0.0,0.033,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1988,0.0,0.0,0.033,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1989,0.0,0.0,0.033,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1990,0.0,0.0,0.039,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1991,0.0,0.0,0.039,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1992,0.0,0.0,0.14,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1993,0.0,0.0,0.328,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1994,0.0,0.0,0.443,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1995,0.0,0.0,0.443,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1996,0.0,0.0,0.443,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1997,0.0,0.0,0.443,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1998,0.0,0.0,0.448,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,1999,0.0,0.0,0.446,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2000,0.0,0.0,0.449,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2001,0.0,0.0,0.435,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2002,0.0,0.0,0.435,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2003,0.0,0.0,0.435,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2004,0.0,0.0,0.435,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2005,0.0,0.0,0.435,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2006,0.0,0.0,0.435,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2007,0.0,0.0,0.435,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2008,0.0,0.0,0.435,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2009,0.0,0.0,0.435,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2010,0.0,0.0,0.422,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2011,0.0,0.0,0.422,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2012,0.0,0.0,0.414,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2013,0.0,0.0,0.371,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2014,0.0,0.0,0.352,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2015,0.0,0.0,0.34,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2016,0.0,0.0,0.297,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2017,0.0,0.0,0.218,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2018,0.0,0.0,0.205,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2019,0.0,0.0,0.207,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2020,0.111111111111111,0.037037037037037,0.202,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2021,0.111111111111111,0.037037037037037,0.198,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2022,0.111111111111111,0.037037037037037,0.235,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2023,0.111111111111111,0.037037037037037,0.198,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2024,0.111111111111111,0.037037037037037,0.184,matched,,Cambodia,55.0,1900.0,2025.0
Cambodia,KHM,2025,0.111111111111111,0.037037037037037,0.2,matched,,Cambodia,55.0,1900.0,2025.0
Cameroon,CMR,1894,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1895,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1896,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1897,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1898,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1899,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1900,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1901,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1902,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1903,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1904,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1905,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1906,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1907,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1908,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1909,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1910,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1911,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1912,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1913,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1914,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1915,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1916,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1917,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1918,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1919,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1920,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1921,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1922,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1923,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1924,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1925,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1926,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1927,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1928,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1929,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1930,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1931,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1932,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1933,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1934,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1935,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1936,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1937,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1938,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1939,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1940,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1941,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1942,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1943,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1944,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1945,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1946,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1947,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1948,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1949,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1950,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1951,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1952,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1953,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1954,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1955,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1956,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1957,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1958,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1959,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1960,0.0,0.0,,unmatched_expected_before_defacto_coverage,panel year before defacto coverage starts,,,1961.0,2025.0
Cameroon,CMR,1961,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1962,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1963,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1964,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1965,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1966,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1967,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1968,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1969,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1970,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1971,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1972,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1973,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1974,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1975,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1976,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
Cameroon,CMR,1977,0.0,0.0,0.091,matched,,Cameroon,108.0,1961.0,2025.0
